reviewer_id,store_name,category,store_address,latitude,longitude,rating_count_num,review_time,days_ago,review_clean,rating_num,sentiment,is_autotag
14863,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,I have to wait for a coffee to be Brewing for 20 minutes rather than that everything it was scream really good,3,Neutral,False
14864,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 months ago,180.0,French fries hard as a rock.,2,Negative,False
14865,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Manager very unprofessional period I see why they always need help know one want to work under her,1,Negative,False
14866,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Breakfast was great. Hash brown not greasy, McMuffin was soft and fluffy.",5,Positive,False
14867,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Slow service and they always forget something you ordered. Very poor service.,2,Negative,False
14868,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Line was extremely long in drive thru, it took 30 mins to order & additional 10 to get my food",1,Negative,False
14869,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Strawberry cream pies are so tasty. This is one of 2 locations that carry it.,5,Positive,False
14870,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,I waited 30mins to get my food and they didnt put my 10pc nuggets in the bag smh,1,Negative,False
14871,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"Order was wrong at a high price, personally I don't eat their and would not in the future.",1,Negative,False
14872,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"Quick friendly service. Food is nice, hot and fresh.",5,Positive,False
14873,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Prices are very high I don't think I will ever go back,1,Negative,False
14874,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"Food good and hot ,served was fast thru the drive thur",3,Neutral,False
14875,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Well organized accurate and friendly but they are very busy so prepare to wait,4,Positive,False
14876,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,There place look dirty and when I ask for ketchup all the packages were smear with something sticky that look like honey barbecue.,1,Negative,False
14877,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,My fish sandwich was fix the way I like so I have no problem with McDonald.,5,Positive,False
14878,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Reminds me of when I was a child and my mom would take us to get happy meals.,3,Neutral,False
14879,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 months ago,180.0,Cool for the kid of mine,4,Positive,False
14880,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,"Poor service, no hair net covering hair and no gloves. I witnessed one lady fixing a Customer order of nuggets with no gloves on.",1,Negative,False
14881,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Waited VERY lon on a Drive through order and the foid was burnt. I Was hungry and in a hurry,1,Negative,False
14882,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"Good hot food served quickly, kinda pricey!!",4,Positive,False
14883,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Horrible they messed up my whole order and. Had to give me a refund. And they over charged me,1,Negative,False
14884,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,People ain t wearing GLOVES or MASK giving you your,1,Negative,False
14885,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,I only went cause my dad wanted to go. I don't favor fast food,2,Negative,False
14886,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"some ""hood"" mcdonalds take too long 30 minute wait to even order your food. food is pretty quality though",3,Neutral,False
14887,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"This time the service a little bit slow, but their effort was good and they tried hard. .",5,Positive,False
14888,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,10 months ago,300.0,Most of the workers here are incompetent humans,1,Negative,False
14889,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,This McDonald's has a stunning reproduction of an 18th century spoon collection in its back parlor.,5,Positive,False
14890,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,I use the mobile app I've just pull up and park in the spot five minutes later I have my food,5,Positive,False
14891,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"I'm not usually a fan of McDonald's, but this location had good food. It was also clean and the staff were friendly.",5,Positive,False
14892,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,"Order fresh, they give you old",1,Negative,False
14893,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Fast don't mean already sitting and waiting. Fast but hardly fresh,1,Negative,False
14894,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,The quarter pounder was delicious and my fries were fresh and hot.,5,Positive,False
14895,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Very Quick Service's And Food Always Hot.,5,Positive,False
14896,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Friendly staff...food good,4,Positive,False
14897,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Great customer service need more staff to clean lobby.,4,Positive,False
14898,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"A guy there looked into my bag, asked me to confirm my order and somehow the wrong order was still given to me.",1,Negative,False
14899,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,8 months ago,240.0,To long to make customer orders,2,Negative,False
14900,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Doesn't agree with me much anymore. Not the same McDonalds quality from my childhood,3,Neutral,False
14901,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"Everything is ok, but there Southwest Salad and Sauce is off the Chain",5,Positive,False
14902,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Bad service and received the wrong food. Would never go to that McDonald,1,Negative,False
14903,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,7 years ago,2555.0,Slowest Mcdonalds drive thru ever. Im currently here while typing this review.,2,Negative,False
14904,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Unless u got a half-hour to spend in the drive thur. Go for it .,1,Negative,False
14905,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,i ordered a bacon egg and cheese biscuit but they forgot to put a piece of bacon on my breakfast sandwich,1,Negative,False
14906,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Is anyone else having difficulty getting through when they call because for me I called so many times and they never pick up,1,Negative,False
14907,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Service can definitely be better.,3,Neutral,False
14908,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,On my way back to texas... its amazing passing through here .,5,Positive,False
14909,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,The food was fresh and the service was fast and friendly!,5,Positive,False
14910,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Food was good and hot. Service was okay.,4,Positive,False
14911,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,So slow for fast food. Half hour in the drive threw.,2,Negative,False
14912,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"I was waiting couple minutes anda no body take my order, the was inside with cigarrete????",1,Negative,False
14913,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,McDonald's is a great place I just don't eat McDonald's food I don't eat meat and if I was I would eat McDonald's great place to come,5,Positive,False
14914,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,They got my hamburger order wrong after having repeated it 2x to them its just ketchup on a plain hamburger but they put onions n mustard on it,2,Negative,False
14915,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,The service was good and I enjoyed my food.,5,Positive,False
14916,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Very slow, only one cashier, drive thru and lobby were backed up",1,Negative,False
14917,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Food was not hot nor fresh,1,Negative,False
14918,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Had to charge my cc three times because lady can't take an order,1,Negative,False
14919,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Good service great prices,4,Positive,False
14920,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,They pretty good the only McDonald's I go too,4,Positive,False
14921,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,The food was not great and they don't sell double hamburgers!,2,Negative,False
14922,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Soooooo dirty...not 1 clean table and the restaurant was empty!,1,Negative,False
14923,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Something will always be wrong with your order. 20+ years n has never gotten it right on the first try.,3,Neutral,False
14924,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Customer service is Horrible how do you forget to put the hamburger on the bun. REALLY.,1,Negative,False
14925,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"A little bit slow, I have been to much faster McDonald's",3,Neutral,False
14926,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,I needed to see something like that on a day like today. God is so awesome,5,Positive,False
14927,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,The new battered chicken nuggets are good. The tables in the restaurant need to be cleaned.,4,Positive,False
14928,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Even at a busy time, service was still good.",4,Positive,False
14929,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,To slow food wasn't hot you pay for extra still don't get it no hair nets to,3,Neutral,False
14930,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Love it!! And its within walking distance.,5,Positive,False
14931,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,I order from my phone soon as I get there my order is already ready for pick up.,5,Positive,False
14932,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"Its OK, just like any other Mickey D's. Sometimes good- Sometimes bad..",3,Neutral,False
14933,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,The service is awful and the order is wrong more often than it should be,2,Negative,False
14934,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Food is sometimes exactly what you ordered, and that is completely annoying.",3,Neutral,False
14935,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,They had what I wanted (egg biscuit) and it was good,5,Positive,False
14936,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Store Manager Elizabeth She Banned Me For Something Stupid Which I Don't Understand Her And I Think She's Petty,5,Positive,False
14937,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,The full was expected but there are drive-thru had a difficult setup,3,Neutral,False
14939,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Refused to give me water on a hot day,1,Negative,False
14940,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,It was pleasant clean and the service was off the chain.,5,Positive,False
14941,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Staff is rude. Im done.,1,Negative,False
14942,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Sandwich Lukewarm,clients are loud and children noisy. Will not return to that location",1,Negative,False
14943,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Really slow service inside,1,Negative,False
14944,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Been coming since I was a lil guy at Longfellow.,5,Positive,False
14945,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Nice to cook fresh fries!,4,Positive,False
14946,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,The manger have smart mouth she going to say something to wrong person someone going to pop her in her mouth.,1,Negative,False
14947,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,9 months ago,270.0,Randomly closed on a Monday night,2,Negative,False
14948,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,The one in oak park and 87th Southside food always fresh,4,Positive,False
14949,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Nice's Clean And Fast Drive Thru Service's,4,Positive,False
14950,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Had a rude customer ahead of me in the drive thru.,2,Negative,False
14951,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"No cars in the drive thru was great like 1,2,3",4,Positive,False
14952,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Very friendly service, place is decently kept.",4,Positive,False
14953,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Never get my order correct,1,Negative,False
14954,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,The food is cold and I continue to get the wrong order.,2,Negative,False
14955,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,under construction (lobby is closed) long lane at the drive thru,4,Positive,False
14956,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Aye bruh of yall dont know what McDonalds is you lost. Its like not having god,5,Positive,False
14957,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Nice clean place. No static. Peaceful,5,Positive,False
14958,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Great customer service good food,5,Positive,False
14959,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,I love McDonald's breakfast sandwich steak breakfast sandwich,3,Neutral,False
14960,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Enjoy dropping off a friend to get something to eat,4,Positive,False
14961,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Nice and clean and the employees are very welcoming,5,Positive,False
14962,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Long line nasty attitude.no I will never go yhetd9 again,1,Negative,False
14963,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Jus go 4 the drinks im 35 out grown the food,3,Neutral,False
14964,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,The place it clean and they check your food before it gets to you,5,Positive,False
14965,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Bad no customer service is terrible,2,Negative,False
14966,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Hot food but long wait but worth it.,5,Positive,False
14967,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"This location is friendly, fast and fresh!",4,Positive,False
14968,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,Great service each time I visit,5,Positive,False
14969,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,The only Mc Donald's I will ever come to,5,Positive,False
14970,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Slow drive thru and food wasn't hot,2,Negative,False
14971,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Very busy place. No soda was available when ordering.,2,Negative,False
14972,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,It is okay but I think they should start serving healthy food,3,Neutral,False
14973,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Service was fast and food was hot!,4,Positive,False
14974,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,50/50 when it comes to getting orders correct.q,3,Neutral,False
14975,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,It Mcdonalds what more can I say ! I would not eat in. Just pick up and go home to eat.,3,Neutral,False
14976,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Very slow service and got the order incorrect,2,Negative,False
14977,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Damm deer ran out and stared at me,5,Positive,False
14978,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Fast hot food. My big mac was a little sloppy,3,Neutral,False
14979,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,They are super slow around this time of day. Avoid!,1,Negative,False
14981,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,"Cold food, terrible workers, why are they still open?",1,Negative,False
14982,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Mobile ordered. Was pretty quick.,5,Positive,False
14983,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Customers service sucks not enough salad,1,Negative,False
14984,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Quick service is always a big plus.,5,Positive,False
14985,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"Aggeessive panhandlers in the parking lot, be aware of your surroundings.",2,Negative,False
14986,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Enjoy the variety of food they offer.,4,Positive,False
14987,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Takes too long to get your food.,3,Neutral,False
14988,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Fast service and good hot food at this McDonald's,4,Positive,False
14989,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,The food wasn't fresh and over cooked,1,Negative,False
14990,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Deals are great so why not go,4,Positive,False
14991,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Food was good and hot I liked it,5,Positive,False
14992,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Food is fresh and the service is quick,5,Positive,False
14993,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,App never works here and the customer service is non existent.,1,Negative,False
14994,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,McDonald's is my swag yum yummy and a strawberry shake,5,Positive,False
14995,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"The food is fresh, the cashiers are friendly",4,Positive,False
14996,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Fast service n good location,4,Positive,False
14997,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Well run good fast food restaurant.,5,Positive,False
14998,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,It was not crowded and very Clean,4,Positive,False
14999,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Exceptionally Pleasant prompt and professional,4,Positive,False
15001,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,The kids we're. Satisfied,5,Positive,False
15002,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Apple pies are horrible,go back to the old kind please.",1,Negative,False
15003,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Slow but good service,5,Positive,False
15004,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Great Food Great People Great Price,5,Positive,False
15005,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"It is good, for convenient food on the go",4,Positive,False
15006,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Food is fresh very friendly,3,Neutral,False
15007,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,We got some chicken sandwiches for our boys to eat,5,Positive,False
15008,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Hot fresh n delicious.,5,Positive,False
